frame_idx,complexity_score,residual_bits,actual_bits_used,target_bits,sideinfo_bits,gain_bits,tonal_bits,num_tonals,attack_ratio,transient_triggered,matrix_primary,matrix_modes,matrix_changed,weight_sum,weight_delta,gain_sum,gain_delta,gain_nonzero_bands,weight_vectors,gain_vectors
322,-58.0,1478.0,1420.0,1536.0,1527.0,1513.0,5.0,0.0,1.2325991150339417,0,3,3,0,182.0,1.0,22.0,0.5,4.0,45;47;43;46 | 45;46;49;43,6;5;4;5 | 6;6;7;5
323,-41.5,1397.5,1356.0,1536.0,1526.0,1480.5,5.0,0.0,1.1693936365434667,0,3,3,0,189.5,7.5,21.0,1.0,4.0,47;45;45;46 | 49;49;51;47,6;5;5;5 | 6;5;6;4
324,47.5,1334.5,1382.0,1536.0,1527.0,1513.0,5.0,0.0,1.681818167368571,0,3,3,0,184.0,5.5,20.0,1.0,4.0,49;45;40;48 | 46;46;47;47,6;5;3;5 | 6;5;5;5
325,105.0,1310.0,1415.0,1536.0,1528.0,1514.0,5.0,0.0,1.6125291227763752,0,3,3,0,181.0,3.0,22.5,2.5,4.0,47;46;41;47 | 45;44;46;46,6;5;4;6 | 7;5;6;6
326,10.0,1387.0,1397.0,1536.0,1527.5,1513.5,5.0,0.0,1.5648785108698613,0,3,3,0,184.5,3.5,22.5,0.0,4.0,47;48;42;47 | 46;45;49;45,6;6;4;6 | 6;5;7;5
327,50.0,1361.5,1411.5,1536.0,1527.5,1513.5,5.0,0.0,1.56230034690103,0,3,3,0,183.0,1.5,24.0,1.5,4.0,47;46;46;47 | 46;44;46;44,6;6;6;6 | 6;6;6;6
328,-73.5,1478.0,1404.5,1536.0,1527.5,1513.5,5.0,0.0,1.3131672801133951,0,3,3,0,183.5,0.5,23.0,1.0,4.0,47;47;44;45 | 46;47;46;45,6;6;5;5 | 6;6;6;6
329,-10.0,1415.0,1405.0,1536.0,1525.5,1511.5,5.0,0.0,1.3608406150053374,0,3,3,0,186.0,2.5,23.5,0.5,4.0,48;47;46;47 | 47;46;47;44,6;6;6;6 | 6;6;6;5
330,-36.0,1428.5,1392.5,1536.0,1526.0,1512.0,5.0,0.0,2.2009926174525996,1,3,3,0,181.0,5.0,23.0,0.5,4.0,47;46;38;49 | 46;46;46;44,6;6;4;7 | 6;6;6;5
331,-98.0,1492.5,1394.5,1536.0,1526.5,1512.5,5.0,0.0,1.279475906589428,0,3,3,0,183.0,2.0,22.5,0.5,4.0,47;45;43;47 | 46;47;46;45,6;5;4;6 | 6;6;6;6
332,-22.5,1434.0,1411.5,1536.0,1528.0,1514.0,5.0,0.0,1.2559068712712116,0,3,3,0,178.0,5.0,23.0,0.5,4.0,47;40;43;47 | 47;43;44;45,7;4;5;7 | 7;5;5;6
333,-153.5,1509.0,1355.5,1536.0,1528.0,1473.5,5.0,0.0,1.2365114922199627,0,3,3,0,200.5,22.5,23.5,0.5,4.0,50;48;48;51 | 53;51;49;51,6;6;5;6 | 7;6;6;5
334,-107.0,1491.0,1384.0,1536.0,1527.0,1490.5,5.0,0.0,1.4377020990437415,0,3,3,0,207.0,6.5,22.0,1.5,4.0,55;53;49;51 | 55;52;51;48,7;6;4;5 | 7;6;5;4
335,147.5,1263.5,1411.0,1536.0,1527.5,1513.5,5.0,0.0,2.4874289511240653,1,3,3,0,194.5,12.5,20.5,1.5,4.0,51;49;46;46 | 52;52;48;45,6;5;4;5 | 7;6;4;4
336,141.0,1259.5,1400.5,1536.0,1528.0,1514.0,5.0,0.0,2.2793352540706735,1,3,3,0,188.5,6.0,19.5,1.0,4.0,50;46;45;46 | 51;46;47;46,7;4;4;4 | 7;4;5;4
337,149.0,1251.0,1400.0,1536.0,1526.5,1512.5,5.0,0.0,2.3613263888372096,1,3,3,0,183.0,5.5,19.5,0.0,4.0,49;44;44;44 | 50;47;44;44,7;4;4;4 | 7;5;4;4
338,66.0,1343.0,1409.0,1536.0,1527.5,1513.5,5.0,0.0,2.2742080552043875,1,3,3,0,180.0,3.0,21.0,1.5,4.0,46;44;46;44 | 43;46;46;45,6;5;5;5 | 6;5;5;5
339,57.0,1335.0,1392.0,1536.0,1527.0,1513.0,5.0,0.0,1.6973059707306348,0,3,3,0,178.5,1.5,22.0,1.0,4.0,47;45;46;38 | 44;47;44;46,6;6;6;3 | 6;6;5;6
340,-20.0,1421.0,1401.0,1536.0,1527.5,1513.5,5.0,0.0,1.6365281443311563,0,3,3,0,176.0,2.5,22.0,0.0,4.0,45;44;46;41 | 43;45;43;45,6;5;6;4 | 6;6;5;6
341,51.5,1359.5,1411.0,1536.0,1528.0,1514.0,5.0,0.0,1.4736275975725737,0,3,3,0,176.0,0.0,22.5,0.5,4.0,41;44;45;40 | 46;48;43;45,6;5;6;4 | 6;7;5;6
342,44.5,1369.0,1413.5,1536.0,1527.0,1513.0,5.0,0.0,1.2569343807048348,0,3,3,0,173.0,3.0,21.5,1.0,4.0,43;42;43;42 | 44;45;43;44,6;5;5;5 | 6;6;5;5
343,-29.5,1448.5,1419.0,1536.0,1527.5,1513.5,5.0,0.0,1.485383312577003,0,3,3,0,167.0,6.0,21.5,0.0,4.0,40;44;42;43 | 39;44;42;40,6;5;5;5 | 6;6;5;5
344,-60.5,1441.5,1381.0,1536.0,1527.5,1486.5,5.0,0.0,1.3868131900562093,0,3,3,0,182.5,15.5,20.0,1.5,4.0,44;47;47;41 | 48;47;46;45,6;5;5;3 | 6;5;5;5
345,68.5,1336.0,1404.5,1536.0,1528.0,1514.0,5.0,0.0,1.1807909173480535,0,3,3,0,184.0,1.5,20.0,0.0,4.0,48;46;44;42 | 48;47;47;46,6;5;4;4 | 6;5;5;5
346,35.0,1379.0,1414.0,1536.0,1527.5,1513.5,5.0,0.0,1.5898124254086938,0,3,3,0,184.5,0.5,21.0,1.0,4.0,49;47;43;43 | 50;46;43;48,6;6;4;4 | 7;5;4;6
347,-21.0,1436.5,1415.5,1536.0,1526.5,1512.5,5.0,0.0,1.768079783471502,0,3,3,0,182.0,2.5,22.5,1.5,4.0,48;44;42;43 | 47;45;48;47,6;5;4;5 | 6;6;7;6
348,-71.0,1468.0,1397.0,1536.0,1527.0,1513.0,5.0,0.0,2.1000001348768036,1,3,3,0,182.0,0.0,22.5,0.0,4.0,48;45;43;44 | 49;43;47;45,6;5;5;5 | 7;5;6;6
349,-20.0,1418.0,1398.0,1536.0,1527.0,1513.0,5.0,0.0,1.7025947952079021,0,3,3,0,182.0,0.0,24.5,2.0,4.0,48;47;42;42 | 48;45;47;45,7;7;5;5 | 7;6;6;6
350,-47.5,1455.5,1408.0,1536.0,1527.5,1513.5,5.0,0.0,1.8461537323524793,0,3,3,0,176.0,6.0,21.5,3.0,4.0,47;45;39;40 | 47;43;46;45,6;6;4;4 | 6;5;6;6
351,-45.0,1454.0,1409.0,1536.0,1528.0,1514.0,5.0,0.0,1.522255220866582,0,3,3,0,180.5,4.5,22.5,1.0,4.0,49;45;43;41 | 49;43;47;44,7;6;5;4 | 7;5;6;5
352,71.0,1324.5,1395.5,1536.0,1527.0,1513.0,5.0,0.0,1.9962266161638114,0,3,3,0,178.0,2.5,24.0,1.5,4.0,46;47;41;42 | 46;45;44;45,7;7;5;5 | 6;6;6;6
353,5.0,1404.0,1409.0,1536.0,1526.0,1512.0,5.0,0.0,1.6179050747564634,0,3,3,0,179.0,1.0,24.0,0.0,4.0,48;45;41;42 | 48;45;44;45,7;6;5;5 | 7;6;6;6
354,-201.0,1562.5,1361.5,1536.0,1527.5,1477.5,5.0,0.0,1.910148692423268,0,3,3,0,186.5,7.5,21.5,2.5,4.0,49;44;44;43 | 49;47;49;48,6;4;4;4 | 7;6;6;6
355,-77.0,1485.5,1408.5,1536.0,1528.0,1505.0,5.0,0.0,1.2109805983346316,0,3,3,0,198.5,12.0,21.0,0.5,4.0,54;52;47;47 | 53;51;47;46,7;6;4;4 | 7;6;4;4
356,126.5,1283.0,1409.5,1536.0,1527.0,1513.0,5.0,0.0,1.3632611945296254,0,3,3,0,195.5,3.0,17.5,3.5,4.0,54;49;46;44 | 54;49;48;47,6;4;3;3 | 7;4;4;4
357,56.5,1341.0,1397.5,1536.0,1527.5,1513.5,5.0,0.0,1.523031108651189,0,3,3,0,187.0,8.5,16.5,1.0,4.0,49;46;45;45 | 51;47;46;45,6;3;3;3 | 6;4;4;4
358,55.5,1333.5,1389.0,1536.0,1528.0,1514.0,5.0,0.0,1.6431182442212486,0,3,3,0,188.5,1.5,20.0,3.5,4.0,50;48;40;46 | 51;48;49;45,7;5;4;4 | 6;5;5;4
359,42.0,1368.0,1410.0,1536.0,1528.0,1514.0,5.0,0.0,1.438902722200583,0,3,3,0,183.0,5.5,18.5,1.5,4.0,46;46;42;45 | 46;45;50;46,6;4;3;4 | 6;4;6;4
360,55.0,1351.5,1406.5,1536.0,1528.0,1514.0,5.0,0.0,1.5890151659647624,0,3,3,0,186.0,3.0,20.5,2.0,4.0,49;47;41;47 | 48;46;48;46,6;5;3;5 | 6;5;6;5
361,2.0,1402.0,1404.0,1536.0,1526.0,1512.0,5.0,0.0,1.51978740675456,0,3,3,0,184.5,1.5,21.0,0.5,4.0,48;48;41;46 | 47;46;47;46,6;6;3;5 | 6;5;6;5
362,-28.5,1448.0,1419.5,1536.0,1526.5,1512.5,5.0,0.0,1.7867176851950475,0,3,3,0,183.0,1.5,20.5,0.5,4.0,47;46;43;45 | 47;46;46;46,6;5;4;5 | 6;5;5;5
363,-6.0,1420.5,1414.5,1536.0,1527.0,1513.0,5.0,0.0,1.373276790543914,0,3,3,0,180.0,3.0,20.0,0.5,4.0,48;45;43;44 | 46;44;43;47,6;5;4;4 | 6;5;4;6
364,15.5,1392.5,1408.0,1536.0,1527.5,1513.5,5.0,0.0,1.325774990793094,0,3,3,0,179.5,0.5,21.5,1.5,4.0,46;47;43;45 | 46;44;41;47,6;6;5;5 | 6;5;4;6
365,3.0,1409.5,1412.5,1536.0,1526.5,1508.0,5.0,0.0,1.5956005712182864,0,3,3,0,180.0,0.5,22.0,0.5,4.0,48;44;44;45 | 46;43;45;45,6;5;5;5 | 6;5;6;6
366,43.5,1357.0,1400.5,1536.0,1527.5,1513.5,5.0,0.0,1.4077849198168542,0,3,3,0,182.0,2.0,21.0,1.0,4.0,48;43;44;45 | 48;43;48;45,6;5;5;5 | 6;4;6;5
367,12.0,1387.0,1399.0,1536.0,1526.5,1512.5,5.0,0.0,1.3849518404487366,0,3,3,0,184.5,2.5,22.0,1.0,4.0,49;46;47;43 | 48;44;47;45,6;5;5;4 | 7;5;6;6
368,-49.0,1457.5,1408.5,1536.0,1527.5,1513.5,5.0,0.0,1.341250603872804,0,3,3,0,179.5,5.0,21.0,1.0,4.0,45;43;46;44 | 47;44;45;45,6;5;5;5 | 6;5;5;5
369,-117.5,1514.0,1396.5,1536.0,1527.0,1513.0,5.0,0.0,1.3063534025164074,0,3,3,0,180.5,1.0,20.5,0.5,4.0,48;44;44;44 | 47;44;45;45,6;5;4;5 | 6;5;5;5
370,-65.5,1470.0,1404.5,1536.0,1528.0,1514.0,5.0,0.0,1.2263665060708553,0,3,3,0,182.0,1.5,22.0,1.5,4.0,47;44;45;45 | 48;44;46;45,6;5;5;5 | 7;5;6;5
371,-113.0,1513.0,1400.0,1536.0,1527.5,1513.5,5.0,0.0,1.2205513974236373,0,3,3,0,181.5,0.5,23.5,1.5,4.0,48;43;45;45 | 48;44;45;45,7;5;6;6 | 7;6;5;5
372,-86.0,1491.0,1405.0,1536.0,1526.5,1512.5,5.0,0.0,1.1631643974169454,0,3,3,0,180.0,1.5,24.0,0.5,4.0,47;44;44;44 | 46;45;46;44,7;6;6;6 | 6;6;6;5
373,-66.5,1484.5,1418.0,1536.0,1527.5,1513.5,5.0,0.0,1.3421905641386622,0,3,3,0,175.5,4.5,23.5,0.5,4.0,43;43;42;44 | 44;46;44;45,6;6;5;6 | 6;6;6;6
374,-67.5,1484.5,1417.0,1536.0,1526.0,1512.0,5.0,0.0,1.2558138790228652,0,3,3,0,172.5,3.0,23.5,0.0,4.0,41;45;41;45 | 41;44;43;45,6;6;5;6 | 6;6;6;6
375,-259.5,1631.5,1372.0,1536.0,1527.0,1472.5,5.0,0.0,1.1147326986890562,0,3,3,0,186.5,14.0,21.0,2.5,4.0,42;48;46;47 | 46;50;47;47,5;6;5;5 | 5;6;5;5
376,-172.5,1550.0,1377.5,1536.0,1527.5,1491.0,5.0,0.0,1.2178487779578595,0,3,3,0,195.5,9.0,21.0,0.0,4.0,51;50;46;48 | 52;50;47;47,6;6;4;4 | 7;6;5;4
377,132.5,1282.5,1415.0,1536.0,1527.5,1509.0,5.0,0.0,1.8543693154549046,0,3,3,0,194.0,1.5,19.0,2.0,4.0,54;47;46;43 | 54;49;48;47,7;4;4;4 | 7;4;4;4
378,180.0,1238.0,1418.0,1536.0,1528.0,1514.0,5.0,0.0,1.4080371460055192,0,3,3,0,194.0,0.0,21.0,2.0,4.0,52;50;45;43 | 53;52;47;46,7;5;4;5 | 7;6;4;4
379,104.5,1299.5,1404.0,1536.0,1527.5,1513.5,5.0,0.0,1.5241214890150887,0,3,3,0,185.0,9.0,18.0,3.0,4.0,50;46;45;45 | 50;45;47;42,7;4;4;4 | 6;4;4;3
380,84.5,1328.5,1413.0,1536.0,1528.0,1514.0,5.0,0.0,1.303030252456665,0,3,3,0,182.0,3.0,18.0,0.0,4.0,47;46;45;46 | 47;44;45;44,6;4;4;4 | 6;4;4;4
381,0.0,1407.5,1407.5,1536.0,1527.5,1513.5,5.0,0.0,1.5448918007434818,0,3,3,0,186.0,4.0,19.5,1.5,4.0,47;48;46;45 | 47;49;45;45,6;5;4;4 | 6;6;4;4
382,8.0,1407.5,1415.5,1536.0,1526.5,1512.5,5.0,0.0,1.20045562348679,0,3,3,0,186.5,0.5,21.5,2.0,4.0,48;47;45;46 | 48;46;45;48,6;5;5;5 | 6;5;5;6
383,11.5,1384.5,1396.0,1536.0,1527.0,1508.5,5.0,0.0,1.2123039709303332,0,3,3,0,191.5,5.0,22.0,0.5,4.0,51;49;48;48 | 48;47;45;47,6;5;5;5 | 6;6;5;6
384,16.5,1383.0,1399.5,1536.0,1528.0,1514.0,5.0,0.0,1.1395717254501039,0,3,3,0,187.5,4.0,23.0,1.0,4.0,46;49;46;45 | 47;50;44;48,6;6;5;5 | 6;7;5;6
385,-45.5,1462.5,1417.0,1536.0,1526.5,1512.5,5.0,0.0,1.3072892964781322,0,3,3,0,182.0,5.5,20.5,2.5,4.0,47;46;46;43 | 47;46;45;44,6;5;5;4 | 6;5;5;5
386,0.0,1396.0,1396.0,1536.0,1526.5,1499.0,5.0,0.0,1.4172979990641277,0,3,3,0,180.5,1.5,21.0,0.5,4.0,48;46;42;39 | 48;47;45;46,6;5;4;4 | 6;6;5;6
387,93.5,1308.0,1401.5,1536.0,1528.0,1514.0,5.0,0.0,1.5854957344410767,0,3,3,0,180.5,0.0,21.5,0.5,4.0,47;48;42;42 | 46;48;45;43,6;6;4;4 | 7;6;5;5
388,26.5,1385.5,1412.0,1536.0,1526.5,1512.5,5.0,0.0,1.7232878235988718,0,3,3,0,177.5,3.0,19.5,2.0,4.0,48;46;43;40 | 45;45;45;43,6;5;4;3 | 6;5;5;5
389,-14.5,1424.5,1410.0,1536.0,1527.0,1513.0,5.0,0.0,2.1821996707330373,1,3,3,0,174.5,3.0,20.0,0.5,4.0,48;45;43;36 | 47;45;44;41,6;5;5;3 | 6;6;5;4
390,-34.0,1447.5,1413.5,1536.0,1527.5,1513.5,5.0,0.0,2.268468493193874,1,3,3,0,179.0,4.5,23.0,3.0,4.0,49;48;44;39 | 48;45;43;42,7;7;5;4 | 7;6;5;5
391,-58.0,1477.5,1419.5,1536.0,1526.5,1512.5,5.0,0.0,1.6623655729131734,0,3,3,0,173.5,5.5,21.5,1.5,4.0,47;45;42;38 | 47;44;43;41,6;6;5;3 | 7;6;5;5
392,-49.0,1452.5,1403.5,1536.0,1525.5,1511.5,5.0,0.0,1.491032311254772,0,3,3,0,175.5,2.0,22.5,1.0,4.0,47;48;41;38 | 46;47;42;42,7;7;4;3 | 7;7;5;5
393,-36.0,1443.0,1407.0,1536.0,1527.0,1513.0,5.0,0.0,1.4529078596825857,0,3,3,0,172.0,3.5,22.5,0.0,4.0,48;44;40;38 | 47;44;42;41,7;6;5;4 | 7;6;5;5
394,-27.0,1428.0,1401.0,1536.0,1528.0,1514.0,5.0,0.0,1.288052317070633,0,3,3,0,171.5,0.5,23.0,0.5,4.0,47;44;40;41 | 47;44;40;40,7;6;5;5 | 7;6;5;5
395,-2.0,1410.0,1408.0,1536.0,1527.0,1513.0,5.0,0.0,1.4661017576362634,0,3,3,0,161.0,10.5,21.0,2.0,4.0,46;36;40;39 | 45;37;39;40,7;4;5;5 | 7;4;5;5
396,-197.0,1564.0,1367.0,1536.0,1527.0,1463.5,5.0,0.0,1.2311733838960441,0,3,3,0,192.0,31.0,24.5,3.5,4.0,51;47;49;45 | 50;47;47;48,7;6;6;5 | 7;6;6;6
397,-184.0,1592.5,1408.5,1536.0,1526.5,1508.0,5.0,0.0,1.7688277371169379,0,3,3,0,202.5,10.5,22.0,2.5,4.0,55;54;48;46 | 55;53;49;45,7;7;5;4 | 7;6;5;3
398,13.5,1373.5,1387.0,1536.0,1527.5,1513.5,5.0,0.0,1.4627525011698406,0,3,3,0,195.0,7.5,18.0,4.0,4.0,53;53;46;44 | 53;52;47;42,6;6;3;3 | 6;5;4;3
399,6.0,1407.0,1413.0,1536.0,1528.0,1514.0,5.0,0.0,1.5116278218733092,0,3,3,0,188.5,6.5,16.5,1.5,4.0,50;48;45;45 | 51;47;46;45,6;4;3;3 | 6;4;4;3
400,57.0,1352.5,1409.5,1536.0,1528.0,1514.0,5.0,0.0,1.415584401107996,0,3,3,0,189.5,1.0,18.5,2.0,4.0,52;46;46;46 | 50;49;45;45,6;4;4;4 | 6;5;4;4
401,32.0,1373.0,1405.0,1536.0,1527.5,1513.5,5.0,0.0,1.5726681507081237,0,3,3,0,184.5,5.0,17.5,1.0,4.0,48;48;45;44 | 49;47;45;43,6;5;4;3 | 6;4;4;3
402,66.5,1345.0,1411.5,1536.0,1527.0,1513.0,5.0,0.0,1.9513888359069824,0,3,3,0,182.5,2.0,18.0,0.5,4.0,46;46;44;46 | 45;45;46;47,6;4;3;4 | 6;4;4;5
403,50.0,1357.5,1407.5,1536.0,1527.5,1513.5,5.0,0.0,1.1596371634045795,0,3,3,0,180.5,2.0,18.0,0.0,4.0,44;46;45;44 | 44;47;47;44,7;4;4;4 | 6;4;4;3
404,52.5,1341.5,1394.0,1536.0,1527.5,1513.5,5.0,0.0,1.4097788468640418,0,3,3,0,184.0,3.5,19.0,1.0,4.0,44;48;45;47 | 44;46;48;46,6;5;4;4 | 6;4;5;4
405,81.0,1304.0,1385.0,1536.0,1528.0,1514.0,5.0,0.0,1.3427458618525565,0,3,3,0,185.0,1.0,19.5,0.5,4.0,45;48;46;45 | 46;49;48;43,6;5;4;4 | 6;5;5;4
406,108.5,1307.5,1416.0,1536.0,1527.0,1513.0,5.0,0.0,1.4150943102128741,0,3,3,0,186.0,1.0,20.0,0.5,4.0,49;47;44;48 | 46;47;45;46,7;5;4;5 | 6;5;4;4
407,76.5,1340.5,1417.0,1536.0,1527.0,1513.0,5.0,0.0,1.4378109743552594,0,3,3,0,187.5,1.5,21.0,1.0,4.0,48;48;46;46 | 45;49;48;45,7;5;5;5 | 6;5;5;4
408,13.5,1369.5,1383.0,1536.0,1527.5,1513.5,5.0,0.0,1.1745165566551163,0,3,3,0,186.0,1.5,19.5,1.5,4.0,47;46;47;47 | 45;47;48;45,6;4;5;5 | 6;4;5;4
409,129.5,1272.0,1401.5,1536.0,1527.5,1513.5,5.0,0.0,1.3349192131934218,0,3,3,0,189.0,3.0,21.5,2.0,4.0,47;47;46;50 | 46;49;48;45,7;5;5;6 | 6;5;5;4
410,90.5,1310.5,1401.0,1536.0,1526.5,1512.5,5.0,0.0,1.257812492316589,0,3,3,0,184.5,4.5,20.5,1.0,4.0,45;44;46;47 | 50;46;48;43,7;4;5;5 | 6;5;5;4
411,111.5,1298.0,1409.5,1536.0,1528.0,1514.0,5.0,0.0,1.8969422419519675,0,3,3,0,187.0,2.5,22.0,1.5,4.0,46;47;47;49 | 47;49;49;40,7;5;5;6 | 6;6;6;3
412,70.0,1332.5,1402.5,1536.0,1527.5,1513.5,5.0,0.0,1.8131311734517415,0,3,3,0,181.5,5.5,20.5,1.5,4.0,48;47;47;45 | 47;45;47;37,7;5;5;5 | 6;5;5;3
413,50.5,1360.5,1411.0,1536.0,1527.0,1513.0,5.0,0.0,1.7133839925130208,0,3,3,0,184.0,2.5,20.5,0.0,4.0,48;47;48;47 | 47;47;46;38,6;5;5;5 | 6;5;5;4
414,74.0,1326.0,1400.0,1536.0,1528.0,1514.0,5.0,0.0,1.5239898363749187,0,3,3,0,181.0,3.0,20.5,0.0,4.0,46;47;49;44 | 46;46;45;39,7;5;6;4 | 6;5;5;3
415,114.5,1292.0,1406.5,1536.0,1526.5,1512.5,5.0,0.0,1.2020200093587239,0,3,3,0,184.0,3.0,22.0,1.5,4.0,45;46;48;46 | 46;48;47;42,6;5;5;5 | 7;6;6;4
416,77.0,1326.0,1403.0,1536.0,1528.0,1514.0,5.0,0.0,1.1791348887083577,0,3,3,0,181.5,2.5,20.0,2.0,4.0,47;48;46;43 | 47;44;47;41,7;6;5;4 | 6;4;5;3
417,131.5,1281.0,1412.5,1536.0,1525.5,1511.5,5.0,0.0,1.7576875990638057,0,3,3,0,182.5,1.0,21.5,1.5,4.0,47;46;46;46 | 46;43;47;44,7;5;5;5 | 6;4;6;5
418,-58.5,1433.0,1374.5,1536.0,1528.0,1478.0,5.0,0.0,1.338136432740646,0,3,3,0,204.5,22.0,20.5,1.0,4.0,53;54;51;52 | 52;51;51;45,6;6;5;5 | 6;5;5;3
419,27.5,1353.0,1380.5,1536.0,1527.0,1513.0,5.0,0.0,1.2070588310215293,0,3,3,0,192.0,12.5,17.5,3.0,4.0,54;47;45;43 | 55;47;47;46,7;4;4;3 | 6;4;3;4
420,156.5,1259.5,1416.0,1536.0,1527.5,1513.5,5.0,0.0,18.032291598986422,1,3,3,0,191.0,1.0,20.5,3.0,4.0,50;49;45;45 | 51;51;45;46,7;5;4;4 | 7;6;4;4
421,138.5,1267.5,1406.0,1536.0,1526.5,1512.5,5.0,0.0,1.3933080037434895,0,3,3,0,185.5,5.5,19.5,1.0,4.0,51;46;43;47 | 52;46;44;42,7;4;4;5 | 7;4;4;4
422,101.5,1312.5,1414.0,1536.0,1527.0,1513.0,5.0,0.0,1.6433080037434895,0,3,3,0,177.0,8.5,19.0,0.5,4.0,46;47;41;43 | 46;44;43;44,7;5;4;4 | 6;4;4;4
423,64.5,1324.0,1388.5,1536.0,1528.0,1514.0,5.0,0.0,1.6212809560202912,0,3,3,0,176.0,1.0,18.5,0.5,4.0,46;44;45;45 | 46;42;44;40,6;4;5;5 | 6;4;4;3
424,57.0,1331.0,1388.0,1536.0,1527.5,1513.5,5.0,0.0,1.8926766713460286,0,3,3,0,171.5,4.5,18.0,0.5,4.0,44;43;44;41 | 44;42;44;41,6;4;5;4 | 6;4;4;3
425,87.5,1320.0,1407.5,1536.0,1527.5,1513.5,5.0,0.0,1.489705065515894,0,3,3,0,171.0,0.5,20.0,2.0,4.0,45;44;41;42 | 43;47;43;37,7;5;4;4 | 6;6;5;3
426,89.0,1320.0,1409.0,1536.0,1527.0,1513.0,5.0,0.0,1.4217171669006348,0,3,3,0,168.0,3.0,18.0,2.0,4.0,45;42;39;39 | 48;43;41;39,6;4;3;3 | 7;5;4;4
427,108.5,1291.5,1400.0,1536.0,1527.0,1513.0,5.0,0.0,1.3225411608228312,0,3,3,0,163.5,4.5,18.5,0.5,4.0,41;42;41;42 | 46;40;37;38,7;5;4;5 | 6;4;3;3
428,93.0,1310.5,1403.5,1536.0,1527.5,1509.0,5.0,0.0,1.196969747543335,0,3,3,0,178.0,14.5,20.0,1.5,4.0,43;44;40;41 | 48;47;48;45,7;5;4;4 | 6;5;5;4
429,49.0,1344.0,1393.0,1536.0,1527.5,1513.5,5.0,0.0,2.157894557037545,1,3,3,0,178.5,0.5,20.5,0.5,4.0,43;42;43;41 | 46;47;48;47,7;4;5;4 | 6;5;5;5
430,24.5,1390.5,1415.0,1536.0,1527.5,1513.5,5.0,0.0,1.4227382421975474,0,3,3,0,178.5,0.0,21.0,0.5,4.0,45;44;45;42 | 43;45;49;44,7;5;5;4 | 6;5;6;4
431,-6.0,1416.5,1410.5,1536.0,1528.0,1514.0,5.0,0.0,1.448979608876563,0,3,3,0,182.5,4.0,21.5,0.5,4.0,47;45;44;41 | 46;46;49;47,6;5;5;4 | 6;5;6;6
432,39.0,1357.5,1396.5,1536.0,1528.0,1514.0,5.0,0.0,1.5459057068084743,0,3,3,0,180.5,2.0,21.5,0.0,4.0,47;46;42;39 | 47;47;47;46,6;6;4;4 | 6;6;6;5
433,-86.0,1464.0,1378.0,1536.0,1526.0,1512.0,5.0,0.0,1.1700483209890011,0,3,3,0,181.0,0.5,21.0,0.5,4.0,47;43;42;41 | 46;46;48;49,6;5;4;4 | 6;5;6;6
434,-15.5,1421.0,1405.5,1536.0,1526.5,1512.5,5.0,0.0,1.119687147727444,0,3,3,0,180.0,1.0,22.5,1.5,4.0,45;43;43;43 | 43;47;48;48,6;5;5;5 | 6;6;6;6
435,-56.0,1446.5,1390.5,1536.0,1528.0,1514.0,5.0,0.0,1.2127316712792382,0,3,3,0,187.0,7.0,23.0,0.5,4.0,48;47;43;46 | 48;48;45;49,6;6;5;6 | 6;6;5;6
436,-77.0,1477.5,1400.5,1536.0,1528.0,1514.0,5.0,0.0,1.2579699881643178,0,3,3,0,185.5,1.5,23.0,0.0,4.0,46;47;45;43 | 45;48;48;49,6;6;5;5 | 6;6;6;6
437,-50.0,1437.5,1387.5,1536.0,1526.5,1512.5,5.0,0.0,1.205607471137872,0,3,3,0,185.5,0.0,23.5,0.5,4.0,46;48;43;46 | 46;47;48;47,6;6;5;6 | 6;6;6;6
438,-94.5,1510.5,1416.0,1536.0,1527.5,1513.5,5.0,0.0,1.1281864242412907,0,3,3,0,182.5,3.0,23.5,0.0,4.0,44;46;43;44 | 44;49;47;48,6;6;5;5 | 6;7;6;6
439,-80.5,1443.0,1362.5,1536.0,1527.5,1464.0,5.0,0.0,1.157564984897743,0,3,3,0,197.0,14.5,20.5,3.0,4.0,51;52;50;46 | 48;49;49;49,6;6;5;4 | 6;5;5;4
440,19.0,1353.0,1372.0,1536.0,1527.5,1500.0,5.0,0.0,1.2506310939788818,0,3,3,0,200.5,3.5,19.0,1.5,4.0,55;53;48;44 | 55;52;50;44,6;6;4;3 | 6;5;5;3
441,141.0,1277.5,1418.5,1536.0,1527.5,1513.5,5.0,0.0,1.4273991584777832,0,3,3,0,188.5,12.0,18.0,1.0,4.0,52;46;44;44 | 53;48;46;44,6;4;3;3 | 7;5;4;4
442,144.0,1272.0,1416.0,1536.0,1527.5,1513.5,5.0,0.0,1.4640151659647624,0,3,3,0,186.0,2.5,20.5,2.5,4.0,49;47;43;45 | 49;49;47;43,7;5;4;4 | 7;5;5;4
443,96.5,1286.0,1382.5,1536.0,1527.5,1513.5,5.0,0.0,1.7487373352050781,0,3,3,0,183.0,3.0,20.0,0.5,4.0,49;45;40;45 | 50;45;47;45,7;5;4;5 | 6;4;5;4
444,43.5,1366.5,1410.0,1536.0,1527.5,1513.5,5.0,0.0,1.4375932087445202,0,3,3,0,186.5,3.5,21.0,1.0,4.0,50;44;46;46 | 48;46;48;45,6;4;5;5 | 6;5;6;5
