frame_idx,complexity_score,residual_bits,actual_bits_used,target_bits,sideinfo_bits,gain_bits,tonal_bits,num_tonals,attack_ratio,transient_triggered,matrix_primary,matrix_modes,matrix_changed,weight_sum,weight_delta,gain_sum,gain_delta,gain_nonzero_bands,weight_vectors,gain_vectors
1108,57.0,1335.0,1392.0,1536.0,1527.5,1513.5,5.0,0.0,1.6403879028577113,0,3,3,0,204.5,1.5,19.0,2.0,4.0,53;50;55;48 | 52;49;55;47,6;4;6;4 | 6;4;5;3
1109,82.5,1316.5,1399.0,1536.0,1527.0,1513.0,5.0,0.0,1.758838176727295,0,3,3,0,199.0,5.5,18.0,1.0,4.0,52;47;52;49 | 47;50;53;48,6;3;5;4 | 6;4;5;3
1110,104.0,1304.5,1408.5,1536.0,1528.0,1514.0,5.0,0.0,1.6255921459710807,0,3,3,0,205.0,6.0,18.0,0.0,4.0,53;50;51;50 | 54;49;53;50,6;4;4;4 | 6;3;5;4
1111,122.0,1266.5,1388.5,1536.0,1528.0,1505.0,5.0,0.0,1.4364538978310004,0,3,3,0,200.0,5.0,19.0,1.0,4.0,51;49;47;51 | 52;52;48;50,7;4;4;4 | 7;4;4;4
1112,111.5,1283.0,1394.5,1536.0,1527.0,1513.0,5.0,0.0,1.7227924778940347,0,3,3,0,202.0,2.0,17.5,1.5,4.0,53;50;48;51 | 51;50;52;49,6;3;3;4 | 7;4;4;4
1113,99.0,1226.5,1325.5,1536.0,1528.0,1514.0,5.0,0.0,1.1990950235909763,0,3,3,0,196.5,5.5,18.0,0.5,4.0,53;47;48;48 | 52;50;49;46,7;4;4;4 | 6;4;4;3
1114,108.0,1243.5,1351.5,1536.0,1527.5,1513.5,5.0,0.0,1.0,0,3,3,0,197.5,1.0,18.0,0.0,4.0,50;50;49;47 | 52;51;48;48,6;4;4;3 | 7;4;4;4
1115,78.5,1306.5,1385.0,1536.0,1527.0,1513.0,5.0,0.0,1.2213836571600762,0,3,3,0,196.5,1.0,15.0,3.0,4.0,55;50;47;49 | 52;50;43;47,6;3;3;3 | 6;3;3;3
1116,138.5,1224.5,1363.0,1536.0,1527.5,1513.5,5.0,0.0,1.18565402272636,0,3,3,0,202.0,5.5,19.0,4.0,4.0,58;51;47;45 | 57;50;50;46,7;4;4;4 | 7;4;4;4
1117,24.0,1396.5,1420.5,1536.0,1527.5,1513.5,5.0,0.0,1.2275372137926366,0,3,3,0,204.0,2.0,17.0,2.0,4.0,57;50;51;49 | 57;50;48;46,6;4;4;4 | 6;4;3;3
1118,-14.0,1420.5,1406.5,1536.0,1527.5,1504.5,5.0,0.0,1.3970959981282551,0,3,3,0,199.5,4.5,17.0,0.0,4.0,54;44;50;46 | 54;50;52;49,6;3;4;3 | 6;4;4;4
1119,1.0,1398.5,1399.5,1536.0,1528.0,1514.0,5.0,0.0,1.4482934820354125,0,3,3,0,199.5,0.0,17.5,0.5,4.0,54;50;50;49 | 54;50;49;43,6;4;4;4 | 6;4;4;3
1120,0.0,1408.5,1408.5,1536.0,1527.5,1513.5,5.0,0.0,1.7563133239746094,0,3,3,0,196.5,3.0,15.5,2.0,4.0,53;48;48;46 | 53;51;46;48,6;3;3;3 | 6;4;3;3
1121,-23.0,1434.0,1411.0,1536.0,1527.5,1513.5,5.0,0.0,1.4993688265482585,0,3,3,0,196.0,0.5,16.0,0.5,4.0,52;47;48;46 | 53;52;47;47,6;3;3;3 | 6;5;3;3
1122,-35.0,1421.0,1386.0,1536.0,1526.5,1503.5,5.0,0.0,1.326388915379842,0,3,3,0,201.0,5.0,17.0,1.0,4.0,53;53;48;48 | 55;53;48;44,6;5;3;3 | 6;5;3;3
1123,34.5,1368.5,1403.0,1536.0,1528.0,1514.0,5.0,0.0,1.8855344364342528,0,3,3,0,201.0,0.0,17.0,0.0,4.0,56;51;50;47 | 56;50;47;45,6;4;4;3 | 6;5;3;3
1124,33.5,1334.5,1368.0,1536.0,1528.0,1505.0,5.0,0.0,1.9166666666666667,0,3,3,0,201.0,0.0,19.0,2.0,4.0,58;50;48;47 | 58;49;47;45,7;4;4;4 | 7;4;4;4
1125,28.0,1371.5,1399.5,1536.0,1526.5,1512.5,5.0,0.0,1.6275253295898438,0,3,3,0,196.0,5.0,17.0,2.0,4.0,53;52;49;45 | 54;48;47;44,6;5;4;3 | 6;4;3;3
1126,33.0,1339.0,1372.0,1536.0,1527.0,1513.0,5.0,0.0,1.4444444974263508,0,3,3,0,198.0,2.0,17.0,0.0,4.0,56;50;47;44 | 56;50;48;45,6;4;3;3 | 6;4;4;4
1127,95.0,1288.0,1383.0,1536.0,1527.0,1513.0,5.0,0.0,1.915871687684624,0,3,3,0,194.0,4.0,18.0,1.0,4.0,55;50;47;45 | 53;48;46;44,7;5;4;4 | 6;4;3;3
1128,104.0,1284.5,1388.5,1536.0,1527.0,1513.0,5.0,0.0,3.26366497109857,1,3,3,0,200.0,6.0,18.0,0.0,4.0,54;53;47;48 | 53;51;47;47,7;5;4;4 | 6;4;3;3
1129,10.5,1404.5,1415.0,1536.0,1528.0,1514.0,5.0,0.0,1.4444444974263508,0,3,3,0,197.5,2.5,16.0,2.0,4.0,54;51;45;46 | 52;51;47;49,6;4;3;3 | 6;4;3;3
1130,32.0,1369.0,1401.0,1536.0,1528.0,1514.0,5.0,0.0,2.3790401569506283,1,3,3,0,200.0,2.5,16.5,0.5,4.0,53;53;47;47 | 53;50;48;49,6;5;3;3 | 6;4;3;3
1131,48.0,1356.0,1404.0,1536.0,1527.5,1513.5,5.0,0.0,1.5747877406913546,0,3,3,0,196.0,4.0,17.0,0.5,4.0,53;52;46;45 | 51;51;43;51,6;5;3;3 | 6;4;3;4
1132,76.0,1319.5,1395.5,1536.0,1527.0,1513.0,5.0,0.0,1.3364898363749187,0,3,3,0,200.0,4.0,19.5,2.5,4.0,51;51;47;50 | 52;50;47;52,6;5;4;5 | 6;4;4;5
1133,32.5,1368.5,1401.0,1536.0,1528.0,1514.0,5.0,0.0,1.5025253295898438,0,3,3,0,203.0,3.0,18.0,1.5,4.0,53;53;49;50 | 53;50;48;50,6;5;4;4 | 6;4;3;4
