sample_name,frame_idx,channel,num_bands,target_bits,sideinfo_bits,tonal_bits,gain_bits,extra_bits,residual_bits,actual_bits_used,complexity_score,num_tonals,tonal_candidate_count,tonal_promoted_count,transient_flag_raw,transient_triggered,attack_ratio,matrix_index,weight_idx,gain_points_per_band,energies
Badlands,14,1,29,1536,1527,5,1459,63,1417,1361,-56,0,0,0,0,0,1.1014058996520393,3,51;51;45;43,6;5;4;3,1.401298464324817e-44;6.953787803649902;6.287121295928955;3.620454788208008;3.9537880420684814;3.9537880420684814;3.287121295928955;3.620454788208008
Badlands,15,0,29,1536,1528,5,1514,9,1595,1411,-184,0,0,0,0,0,1.1258941281655517,3,58;48;47;43,7;6;6;5,1.401298464324817e-44;6;5.314393520355225;3.6477267742156982;3;3.3143932819366455;2.6477267742156982;2.981060028076172
Badlands,15,1,29,1536,1528,5,1514,9,1501,1418,-83,0,0,0,0,0,1,3,56;48;44;44,7;6;5;5,1.401298464324817e-44;10.296590805053711;6.963257312774658;6.6299238204956055;5.296590328216553;4.6299238204956055;4.6299238204956055;3.963257312774658
Badlands,16,0,29,1536,1528,5,1514,9,1440,1367,-73,0,0,0,0,0,1.2275372137926366,3,56;47;47;38,7;6;6;3,1.401298464324817e-44;8.929924011230469;6.2632575035095215;4.929924011230469;4.929924011230469;2.9299240112304688;3.596590757369995;2.596590757369995
Badlands,16,1,29,1536,1527,5,1513,9,1490,1409,-81,0,0,0,0,0,1,3,55;48;44;43,7;6;5;5,1.401298464324817e-44;9.479166984558105;6.479166507720947;6.479166507720947;3.4791667461395264;2.8125;2.4791667461395264;2.4791667461395264
Badlands,17,0,29,1536,1528,5,1514,9,1492,1405,-87,0,0,0,0,0,1,3,55;44;43;41,7;6;5;4,1.401298464324817e-44;8.92613697052002;6.592803478240967;5.259469985961914;4.926136493682861;3.9261367321014404;3.9261367321014404;2.5928032398223877
Badlands,17,1,29,1536,1527,5,1513,9,1514,1417,-97,0,0,0,0,0,0.9423895770007951,3,55;44;46;40,7;5;6;4,1.401298464324817e-44;9.452651023864746;5.785984516143799;5.452651500701904;4.785984516143799;4.119318008422852;3.452651262283325;2.1193180084228516
Badlands,18,0,29,1536,1527,5,1513,9,1469,1420,-49,0,0,0,0,0,1.2009132554609088,3,53;45;44;35,7;6;6;3,1.401298464324817e-44;9.318181991577148;5.651515483856201;6.318181991577148;4.318181991577148;3.3181819915771484;3.984848737716675;3.651515245437622
Badlands,18,1,29,1536,1528,5,1514,9,1491,1395,-96,0,0,0,0,0,1.4367246591577136,3,54;47;45;38,7;7;6;4,1.401298464324817e-44;9.053030014038086;6.386363506317139;6.053030014038086;3.053030014038086;3.053030014038086;3.053030014038086;4.386363506317139
Badlands,19,0,29,1536,1526,5,1512,9,1427,1407,-20,0,0,0,0,0,0.9131721984546389,3,54;46;39;36,7;7;4;4,1.401298464324817e-44;9.172348976135254;6.839015483856201;6.172348499298096;3.839015245437622;3.5056819915771484;2.839015245437622;2.172348737716675
Badlands,19,1,29,1536,1527,5,1513,9,1493,1404,-89,0,0,0,0,0,1.2345103371210377,3,53;46;42;40,7;7;5;5,1.401298464324817e-44;9.509469985961914;6.842803478240967;4.509469985961914;3.509469985961914;2.8428032398223877;3.509469985961914;3.509469985961914
Badlands,20,0,29,1536,1528,5,1514,9,1471,1395,-76,0,0,0,0,0,1,3,53;46;42;38,7;7;5;4,1.401298464324817e-44;9.089015007019043;6.755681991577148;5.422348499298096;4.755681991577148;3.7556819915771484;3.7556819915771484;3.089015245437622
Badlands,20,1,29,1536,1527,5,1513,9,1496,1367,-129,0,0,0,0,0,0.922158347435314,3,54;44;39;38,7;6;4;4,1.401298464324817e-44;9.282196998596191;6.948863506317139;5.615530014038086;4.282196521759033;3.9488632678985596;3.615530014038086;3.2821967601776123
Badlands,21,0,29,1536,1528,5,1514,9,1521,1399,-122,0,0,0,0,0,1.5301205984202377,3,52;42;40;37,7;6;5;4,1.401298464324817e-44;9.515151023864746;6.181818008422852;4.515151500701904;4.181818008422852;2.515151262283325;3.848484754562378;3.1818180084228516
Badlands,21,1,29,1536,1527,5,1513,9,1576,1420,-156,0,0,0,0,0,1.288367063890798,3,52;43;43;38,7;6;5;4,1.401298464324817e-44;9.134469985961914;5.801136493682861;5.134469985961914;4.134469985961914;3.4678032398223877;4.467803478240967;3.4678032398223877
Badlands,22,0,29,1536,1528,5,1514,9,1445,1372,-73,0,0,0,0,0,1.194905881443512,3,51;47;40;37,7;7;5;4,1.401298464324817e-44;9.08712100982666;6.087121486663818;6.087121486663818;4.420454502105713;3.420454740524292;4.087121486663818;1.7537879943847656
Badlands,22,1,29,1536,1527,5,1513,9,1463,1385,-78,0,0,0,0,0,1,3,52;43;41;36,7;6;5;4,1.401298464324817e-44;8.931818008422852;7.598484516143799;5.265151500701904;4.265151500701904;4.265151500701904;4.265151500701904;4.265151500701904
Badlands,23,0,29,1536,1527,5,1513,9,1470,1409,-61,0,0,0,0,0,1.1773299189008877,3,52;41;37;36,7;5;4;4,1.401298464324817e-44;9.092803001403809;6.092803478240967;5.426136493682861;3.759469985961914;4.426136493682861;3.4261367321014404;2.759469985961914
Badlands,23,1,29,1536,1527,5,1513,9,1482,1415,-67,0,0,0,0,0,1.176176204241695,3,51;44;42;36,7;6;6;4,1.401298464324817e-44;9.450757026672363;5.784090518951416;4.4507575035095215;4.117424011230469;3.784090757369995;4.4507575035095215;3.1174240112304688
Badlands,24,0,29,1536,1528,5,1442,81,1544,1316,-228,0,0,0,0,0,0.9122631757070316,3,54;51;46;44,7;6;4;3,1.401298464324817e-44;8.799242973327637;6.465909481048584;5.7992424964904785;3.7992427349090576;3.465909242630005;3.1325759887695312;2.7992427349090576
