sample_name,frame_idx,channel,num_bands,target_bits,sideinfo_bits,tonal_bits,gain_bits,extra_bits,residual_bits,actual_bits_used,complexity_score,num_tonals,tonal_candidate_count,tonal_promoted_count,transient_flag_raw,transient_triggered,attack_ratio,matrix_index,weight_idx,gain_points_per_band,energies
tmp_transient,89,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,89,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,90,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,90,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,91,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,91,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,92,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,92,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,93,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,93,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,94,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,94,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,95,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,95,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,96,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,96,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,97,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,97,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,98,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,98,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,99,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,99,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,100,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,100,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,101,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,101,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,102,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,102,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,103,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,103,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,104,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,104,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,105,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,105,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;10;10;10,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,106,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,106,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
