sample_name,frame_idx,channel,num_bands,target_bits,sideinfo_bits,tonal_bits,gain_bits,extra_bits,residual_bits,actual_bits_used,complexity_score,num_tonals,tonal_candidate_count,tonal_promoted_count,transient_flag_raw,transient_triggered,attack_ratio,matrix_index,weight_idx,gain_points_per_band,energies
chirp_20_20k_5s,116,1,27,1536,1455,793,653,9,566,566,0,0,2,0,0,0,1,3,0;0;0;3,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.3454861640930176;-1.3454861640930176;-1.3454861640930176
chirp_20_20k_5s,117,0,27,1536,1433,793,631,9,470,544,74,0,2,0,0,0,1,3,0;0;4;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.3454861640930176;-1.3454861640930176;-1.3454861640930176
chirp_20_20k_5s,117,1,27,1536,1433,793,631,9,470,544,74,0,2,0,0,0,1,3,0;0;4;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.310763955116272;-1.310763955116272;-1.310763955116272
chirp_20_20k_5s,118,0,27,1536,1461,793,659,9,438,572,134,0,2,0,0,0,1,3,0;8;2;0,0;7;0;0,1.401298464324817e-44;6;3;3;3;-1.310763955116272;-1.310763955116272;-1.310763955116272
chirp_20_20k_5s,118,1,27,1536,1461,793,659,9,438,572,134,0,2,0,0,0,1,3,0;8;2;0,0;7;0;0,1.401298464324817e-44;6;3;3;3;-1.1805555820465088;-0.8472222685813904;-1.1805555820465088
chirp_20_20k_5s,119,0,27,1536,1528,793,726,9,494,599,105,0,2,0,0,0,1,3,0;8;0;0,0;7;0;0,1.401298464324817e-44;6;3;3;3;-1.1805555820465088;-0.8472222685813904;-1.1805555820465088
chirp_20_20k_5s,119,1,27,1536,1528,793,726,9,494,599,105,0,2,0,0,0,1,3,0;8;0;0,0;7;0;0,1.401298464324817e-44;6;3;3;3;-1.1822916269302368;-1.1822916269302368;-1.1822916269302368
chirp_20_20k_5s,120,0,27,1536,1515,793,713,9,500,626,126,0,2,0,0,0,1,3,8;4;0;0,7;0;0;0,1.401298464324817e-44;6;3;3;3;-1.1822916269302368;-1.1822916269302368;-1.1822916269302368
chirp_20_20k_5s,120,1,27,1536,1515,793,713,9,500,626,126,0,2,0,0,0,1,3,8;4;0;0,7;0;0;0,1.401298464324817e-44;6;3;3;3;-0.7569444179534912;-0.4236110746860504;-1.0902777910232544
chirp_20_20k_5s,121,0,27,1536,1432,793,630,9,424,543,119,0,2,0,0,0,1,3,2;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-0.7569444179534912;-0.4236110746860504;-1.0902777910232544
chirp_20_20k_5s,121,1,27,1536,1432,793,630,9,424,543,119,0,2,0,0,0,1,3,2;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-0.7899305820465088;-0.7899305820465088;-0.7899305820465088
chirp_20_20k_5s,122,0,27,1536,1255,793,453,9,366,366,0,0,2,0,0,0,1,3,1;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-0.7899305820465088;-0.7899305820465088;-0.7899305820465088
chirp_20_20k_5s,122,1,27,1536,1255,793,453,9,366,366,0,0,2,0,0,0,1,3,1;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-0.7760416865348816;-0.7760416865348816;-0.7760416865348816
chirp_20_20k_5s,123,0,27,1536,1514,793,712,9,512,625,113,0,2,0,0,0,1,3,6;0;0;0,7;0;0;0,1.401298464324817e-44;6;3;3;3;-0.7760416865348816;-0.7760416865348816;-0.7760416865348816
chirp_20_20k_5s,123,1,27,1536,1514,793,712,9,512,625,113,0,2,0,0,0,1,3,6;0;0;0,7;0;0;0,1.401298464324817e-44;6;3;3;3;-1.0364583730697632;-1.0364583730697632;-1.0364583730697632
chirp_20_20k_5s,124,0,27,1536,1522,793,720,9,486,594,108,0,2,0,0,0,1,3,2;6;0;0,0;7;0;0,1.401298464324817e-44;6;3;3;3;-1.0364583730697632;-1.0364583730697632;-1.0364583730697632
chirp_20_20k_5s,124,1,27,1536,1522,793,720,9,486,594,108,0,2,0,0,0,1,3,2;6;0;0,0;7;0;0,1.401298464324817e-44;6;3;3;3;-1.123263955116272;-1.123263955116272;-1.123263955116272
chirp_20_20k_5s,125,0,27,1536,1499,793,697,9,465,610,145,0,2,0,0,0,1,3,0;6;0;0,0;7;0;0,1.401298464324817e-44;6;3;3;3;-1.123263955116272;-1.123263955116272;-1.123263955116272
chirp_20_20k_5s,125,1,27,1536,1499,793,697,9,465,610,145,0,2,0,0,0,1,3,0;6;0;0,0;7;0;0,1.401298464324817e-44;6;3;3;3;-1.138888955116272;-1.138888955116272;-1.138888955116272
