sample_name,frame_idx,channel,num_bands,target_bits,sideinfo_bits,tonal_bits,gain_bits,extra_bits,residual_bits,actual_bits_used,complexity_score,num_tonals,tonal_candidate_count,tonal_promoted_count,transient_flag_raw,transient_triggered,attack_ratio,matrix_index,weight_idx,gain_points_per_band,energies
chirp_wait,83,0,26,1536,955,409,537,9,260,453,193,0,2,0,0,0,1.8942739123948589,3,0;21;26;21,0;7;7;7,1.401298464324817e-44;9.691287994384766;18.357954025268555;10.02462100982666;5.691287994384766;3.6912879943847656;2.0246212482452393;1.0246212482452393
chirp_wait,83,1,26,1536,955,409,537,9,260,453,193,0,2,0,0,0,1.8357074632284271,3,0;21;26;21,0;7;7;7,1.401298464324817e-44;9.971590995788574;18.30492401123047;10.971590995788574;6.304924011230469;4.304924011230469;2.6382575035095215;1.638257622718811
chirp_wait,84,0,26,1536,797,409,379,9,166,295,129,0,2,0,0,0,1.8357074632284271,3,16;23;0;11,7;7;0;7,1.401298464324817e-44;9.971590995788574;18.30492401123047;10.971590995788574;6.304924011230469;4.304924011230469;2.6382575035095215;1.638257622718811
chirp_wait,84,1,26,1536,797,409,379,9,166,295,129,0,2,0,0,1,2.3345588609627796,3,16;23;0;11,7;7;0;7,1.401298464324817e-44;8.242424011230469;19.24242401123047;8.909090995788574;3.242424249649048;0.9090909361839294;-0.42424240708351135;-0.42424240708351135
chirp_wait,85,0,26,1536,979,409,561,9,288,477,189,0,2,0,0,1,2.3345588609627796,3,24;19;1;22,7;7;0;7,1.401298464324817e-44;8.242424011230469;19.24242401123047;8.909090995788574;3.242424249649048;0.9090909361839294;-0.42424240708351135;-0.42424240708351135
chirp_wait,85,1,26,1536,979,409,561,9,288,477,189,0,2,0,0,0,1.9664429530201342,3,24;19;1;22,7;7;0;7,1.401298464324817e-44;9.3125;18.3125;11.645833015441895;6.645833492279053;4.3125;2.9791667461395264;1.6458333730697632
chirp_wait,86,0,26,1536,910,409,492,9,241,408,167,0,2,0,0,0,1.9664429530201342,3,21;21;0;20,7;7;0;7,1.401298464324817e-44;9.3125;18.3125;11.645833015441895;6.645833492279053;4.3125;2.9791667461395264;1.6458333730697632
chirp_wait,86,1,26,1536,910,409,492,9,241,408,167,0,2,0,0,1,2.1921426383677707,3,21;21;0;20,7;7;0;7,1.401298464324817e-44;8.38825798034668;18.38825798034668;12.054924011230469;6.054924011230469;3.721590995788574;2.3882575035095215;1.0549242496490479
chirp_wait,87,0,26,1536,953,409,535,9,251,451,200,0,2,0,0,1,2.1921426383677707,3,23;15;0;21,7;7;0;7,1.401298464324817e-44;8.38825798034668;18.38825798034668;12.054924011230469;6.054924011230469;3.721590995788574;2.3882575035095215;1.0549242496490479
chirp_wait,87,1,26,1536,953,409,535,9,251,451,200,0,2,0,0,1,2.1078473747507522,3,23;15;0;21,7;7;0;7,1.401298464324817e-44;9.026515007019043;19.02651596069336;12.026515007019043;6.359848499298096;4.026515007019043;2.6931817531585693;1.3598484992980957
chirp_wait,88,0,26,1536,950,409,532,9,267,448,181,0,2,0,0,1,2.1078473747507522,3,23;21;1;22,7;7;0;7,1.401298464324817e-44;9.026515007019043;19.02651596069336;12.026515007019043;6.359848499298096;4.026515007019043;2.6931817531585693;1.3598484992980957
chirp_wait,88,1,26,1536,950,409,532,9,267,448,181,0,2,0,0,1,2.0359470627749383,3,23;21;1;22,7;7;0;7,1.401298464324817e-44;9.009469985961914;18.342803955078125;12.342803001403809;6.676136493682861;4.342803001403809;3.009469747543335;1.6761363744735718
chirp_wait,89,0,26,1536,910,409,492,9,229,408,179,0,2,0,0,1,2.0359470627749383,3,19;23;1;21,7;7;0;7,1.401298464324817e-44;9.009469985961914;18.342803955078125;12.342803001403809;6.676136493682861;4.342803001403809;3.009469747543335;1.6761363744735718
chirp_wait,89,1,26,1536,910,409,492,9,229,408,179,0,2,0,0,1,2.528480270458244,3,19;23;1;21,7;7;0;7,1.401298464324817e-44;7.4147725105285645;18.748106002807617;13.081439018249512;6.4147725105285645;4.08143949508667;2.4147727489471436;1.0814393758773804
chirp_wait,90,0,26,1536,1022,409,604,9,333,520,187,0,2,0,0,1,2.528480270458244,3,21;22;8;25,7;7;7;7,1.401298464324817e-44;7.4147725105285645;18.748106002807617;13.081439018249512;6.4147725105285645;4.08143949508667;2.4147727489471436;1.0814393758773804
chirp_wait,90,1,26,1536,1022,409,604,9,333,520,187,0,2,0,0,1,2.437623914163871,3,21;22;8;25,7;7;7;7,1.401298464324817e-44;7.651515007019043;18.65151596069336;14.318181991577148;7.651515007019043;4.651515007019043;2.9848484992980957;1.9848484992980957
chirp_wait,91,0,26,1536,942,409,524,9,295,440,145,0,2,0,0,1,2.437623914163871,3,23;16;20;17,7;7;7;7,1.401298464324817e-44;7.651515007019043;18.65151596069336;14.318181991577148;7.651515007019043;4.651515007019043;2.9848484992980957;1.9848484992980957
